Pixel, Red, Green, Blue, Fire
16209,231,148,10,0
16210,234,151,13,0
16211,239,156,18,0
16212,240,158,20,0
16213,241,159,21,0
16214,239,159,20,0
16215,236,156,17,0
16216,234,154,15,0
16217,232,152,13,0
16218,230,150,11,0
16219,229,149,10,0
16220,228,148,9,0
16221,231,151,12,0
16222,228,148,9,0
16223,226,146,7,0
16224,226,146,7,0
16225,228,148,9,0
16226,229,149,10,0
16227,228,148,9,0
16228,227,147,6,0
16229,229,149,8,0
16230,228,149,5,0
16231,226,147,3,0
16232,226,147,3,0
16233,227,148,4,0
16234,228,149,5,0
16235,229,150,6,0
16236,230,151,7,0
16237,231,152,8,0
16238,231,152,8,0
16239,231,152,8,0
16240,231,152,8,0
16241,231,152,8,0
16242,231,152,8,0
16243,231,152,8,0
16244,231,152,8,0
16245,228,149,4,0
16246,229,150,5,0
16247,230,151,6,0
16248,231,152,7,0
16249,232,153,8,0
16250,231,152,7,0
16251,231,152,7,0
16252,230,151,6,0
16253,226,147,2,0
16254,227,148,3,0
16255,229,150,5,0
16256,232,153,8,0
16257,233,154,9,0
16258,233,154,9,0
16259,233,154,9,0
16260,232,153,8,0
16261,228,146,2,0
16262,230,148,4,0
16263,231,149,5,0
16264,231,149,5,0
16265,230,149,5,0
16266,229,148,4,0
16267,229,148,4,0
16268,230,149,5,0
16269,232,153,8,0
16270,228,149,4,0
16271,226,147,2,0
16272,229,148,4,0
16273,231,149,5,0
16274,231,149,5,0
16275,231,149,5,0
16276,230,148,4,0
16277,231,149,5,0
16278,233,151,7,0
16279,234,152,8,0
16280,231,149,5,0
16281,229,147,3,0
16282,228,146,2,0
16283,229,147,3,0
16284,230,148,4,0
16285,229,147,3,0
16286,218,143,2,0
16287,218,143,2,0
16288,217,141,3,0
16289,216,140,3,0
16290,214,138,3,0
16291,216,139,7,0
16292,212,135,3,0
16293,207,130,2,0
16294,211,133,7,0
16295,212,137,12,0
16296,204,128,6,0
16297,200,125,6,0
16298,203,128,11,0
16299,197,124,9,0
16300,193,120,7,0
16301,194,189,134,0
16302,197,189,124,0
16303,204,196,123,0
16304,195,186,111,0
16305,201,193,130,0
16306,197,183,95,0
16307,206,192,103,0
16308,198,192,114,0
16309,201,192,127,0
16310,191,108,2,0
16311,198,116,4,0
16312,198,117,2,0
16313,201,120,2,0
16314,203,122,4,0
16315,205,124,6,0
16316,206,126,5,0
16317,204,124,1,0
16318,206,126,1,0
16319,207,127,2,0
16320,208,128,3,0
16321,209,130,3,0
16322,210,131,2,0
16323,211,132,3,0
16324,211,132,1,0
16325,218,135,3,0
16326,221,137,3,0
16327,223,139,7,0
16328,225,141,7,0
16329,226,142,8,0
16330,229,145,11,0
16331,233,149,15,0
16332,237,153,19,0
16333,242,158,23,0
16334,240,156,21,0
16335,237,153,18,0
16336,235,151,16,0
16337,234,151,13,0
16338,234,151,13,0
16339,235,152,14,0
16340,235,153,15,0
16341,241,159,21,0
16342,239,159,20,0
16343,237,157,18,0
16344,234,154,15,0
16345,230,150,11,0
16346,227,147,8,0
16347,225,145,6,0
16348,224,144,5,0
16349,224,144,5,0
16350,222,142,3,0
16351,221,141,2,0
16352,221,141,2,0
16353,224,144,5,0
16354,226,146,7,0
16355,226,146,7,0
16356,225,145,4,0
16357,227,147,6,0
16358,225,146,2,0
16359,227,148,4,0
16360,226,147,3,0
16361,224,145,1,0
16362,229,150,6,0
16363,229,150,6,0
16364,229,150,6,0
16365,229,150,6,0
16366,229,150,6,0
16367,229,150,6,0
16368,229,150,6,0
16369,229,150,6,0
16370,230,151,6,0
16371,228,149,4,0
16372,227,148,3,0
16373,226,147,2,0
16374,227,148,3,0
16375,229,150,5,0
16376,232,153,8,0
16377,234,155,10,0
16378,235,156,11,0
16379,236,157,12,0
16380,237,158,13,0
16381,237,158,13,0
16382,237,158,13,0
16383,236,157,12,0
16384,235,156,11,0
16385,234,155,10,0
16386,229,146,4,0
16387,229,146,4,0
16388,229,146,4,0
16389,229,146,4,0
16390,230,149,6,0
16391,231,150,7,0
16392,233,152,9,0
16393,234,153,10,0
16394,231,152,8,0
16395,228,149,5,0
16396,223,147,2,0
16397,223,147,2,0
16398,227,148,4,0
16399,233,152,9,0
16400,233,152,9,0
16401,232,151,8,0
16402,232,151,8,0
16403,232,151,8,0
16404,233,152,9,0
16405,234,153,10,0
16406,235,154,11,0
16407,235,154,11,0
16408,234,153,10,0
16409,233,152,9,0
16410,232,151,8,0
16411,231,150,7,0
16412,228,147,4,0
16413,219,144,3,0
16414,221,146,5,0
16415,221,145,7,0
16416,220,144,6,0
16417,217,141,4,0
16418,215,139,2,0
16419,212,136,1,0
16420,214,138,3,0
16421,215,138,6,0
16422,213,136,6,0
16423,208,131,3,0
16424,207,130,2,0
16425,210,133,5,0
16426,213,135,9,0
16427,210,134,12,0
16428,203,129,8,0
16429,196,122,1,0
16430,195,120,1,0
16431,196,124,4,0
16432,198,126,8,0
16433,194,121,6,0
16434,202,198,137,0
16435,192,185,113,0
16436,192,189,136,0
16437,205,194,128,0
16438,223,210,131,0
16439,235,219,131,0
16440,225,212,118,0
16441,194,112,2,0
16442,199,118,1,0
16443,200,119,1,0
16444,201,120,2,0
16445,202,121,3,0
16446,206,126,1,0
16447,207,128,1,0
16448,209,130,3,0
16449,211,132,3,0
16450,210,131,2,0
16451,219,135,3,0
16452,221,137,5,0
16453,223,139,7,0
16454,225,141,7,0
16455,229,145,11,0
16456,232,148,14,0
16457,236,152,17,0
16458,235,151,16,0
16459,234,150,15,0
16460,232,148,13,0
16461,230,147,9,0
16462,229,146,8,0
16463,228,145,7,0
16464,226,144,6,0
16465,231,149,11,0
16466,230,150,11,0
16467,230,150,11,0
16468,229,149,10,0
16469,228,148,9,0
16470,227,147,8,0
16471,226,146,7,0
16472,225,145,6,0
16473,223,143,4,0
16474,221,141,2,0
16475,220,140,1,0
16476,222,142,3,0
16477,225,145,6,0
16478,228,148,9,0
16479,229,149,10,0
16480,229,149,10,0
16481,226,146,5,0
16482,225,146,2,0
16483,227,148,4,0
16484,224,145,1,0
16485,227,148,4,0
16486,227,148,4,0
16487,227,148,4,0
16488,227,148,4,0
16489,227,148,4,0
16490,227,148,4,0
16491,227,148,4,0
16492,227,148,4,0
16493,227,148,3,0
16494,226,147,2,0
16495,225,146,1,0
16496,226,147,2,0
16497,228,149,4,0
16498,232,153,8,0
16499,235,156,11,0
16500,238,159,14,0
16501,241,162,17,0
16502,241,162,17,0
16503,240,161,16,0
16504,239,160,15,0
16505,237,158,13,0
16506,236,157,12,0
16507,234,155,10,0
16508,233,154,9,0
16509,231,148,6,0
16510,229,146,4,0
16511,228,145,3,0
16512,230,147,5,0
16513,232,151,8,0
16514,235,154,11,0
16515,238,157,14,0
16516,238,157,14,0
16517,234,155,11,0
16518,233,154,10,0
16519,228,152,7,0
16520,226,150,5,0
16521,226,150,5,0
16522,227,151,6,0
16523,230,154,9,0
16524,231,155,10,0
16525,234,155,11,0
16526,233,152,9,0
16527,231,150,7,0
16528,231,150,7,0
16529,233,152,9,0
16530,234,153,10,0
16531,234,153,10,0
16532,233,152,9,0
16533,233,152,9,0
16534,234,153,10,0
16535,234,153,10,0
16536,233,152,9,0
16537,231,150,7,0
16538,226,145,2,0
16539,220,145,4,0
16540,222,147,6,0
16541,222,146,8,0
16542,219,143,5,0
16543,214,138,1,0
16544,211,134,2,0
16545,212,135,5,0
16546,211,134,4,0
16547,210,133,5,0
16548,210,133,5,0
16549,213,136,8,0
16550,214,139,12,0
16551,208,132,10,0
16552,201,127,6,0
16553,196,121,2,0
16554,194,122,4,0
16555,194,121,6,0
16556,191,118,5,0
16557,196,195,139,0
16558,199,198,133,0
16559,197,191,115,0
16560,220,204,116,0
16561,198,117,2,0
16562,199,118,1,0
16563,207,127,2,0
16564,209,130,3,0
16565,211,132,5,0
16566,212,133,6,0
16567,210,131,4,0
16568,218,134,2,0
16569,221,137,3,0
16570,224,140,6,0
16571,227,143,8,0
16572,227,143,8,0
16573,226,142,7,0
16574,226,142,7,0
16575,225,142,4,0
16576,224,141,3,0
16577,223,140,2,0
16578,221,139,1,0
16579,222,140,4,0
16580,222,142,5,0
16581,223,143,6,0
16582,224,144,7,0
16583,225,145,8,0
16584,225,145,8,0
16585,224,144,7,0
16586,223,143,6,0
16587,222,142,5,0
16588,220,140,3,0
16589,220,140,3,0
16590,222,142,5,0
16591,226,146,9,0
16592,229,149,12,0
16593,230,150,13,0
16594,230,150,11,0
16595,229,149,8,0
16596,224,145,1,0
16597,224,145,1,0
16598,230,151,7,0
16599,232,153,9,0
16600,228,149,5,0
16601,226,147,3,0
16602,226,147,3,0
16603,226,147,3,0
16604,226,147,3,0
16605,226,147,3,0
16606,226,147,3,0
16607,226,147,3,0
16608,226,147,3,0
16609,227,148,3,0
16610,230,151,6,0
16611,234,155,10,0
16612,236,157,12,0
16613,238,159,14,0
16614,239,160,15,0
16615,241,162,17,0
16616,240,161,16,0
16617,239,160,15,0
16618,236,157,12,0
16619,234,155,10,0
16620,233,154,9,0
16621,231,152,7,0
16622,231,152,7,0
16623,229,146,4,0
16624,227,144,2,0
16625,226,143,1,0
16626,228,145,3,0
16627,232,151,8,0
16628,236,155,12,0
16629,238,157,14,0
16630,238,157,14,0
16631,238,159,15,0
16632,238,159,15,0
16633,235,159,14,0
16634,234,158,13,0
16635,235,159,14,0
16636,235,159,14,0
16637,237,161,16,0
16638,238,162,17,0
16639,233,154,10,0
16640,230,151,7,0
16641,227,148,4,0
16642,227,148,4,0
16643,230,151,7,0
16644,231,152,8,0
16645,230,151,7,0
16646,228,149,5,0
16647,226,147,3,0
16648,227,148,4,0
16649,229,150,6,0
16650,228,149,5,0
16651,226,147,3,0
16652,219,144,3,0
16653,221,146,5,0
16654,220,144,6,0
16655,216,140,2,0
16656,208,131,1,0
16657,209,132,2,0
16658,210,133,5,0
16659,212,135,7,0
16660,215,137,11,0
16661,215,140,15,0
16662,204,128,8,0
16663,199,124,5,0
16664,192,120,2,0
16665,191,119,1,0
16666,192,119,4,0
16667,191,118,3,0
16668,192,120,10,0
16669,192,180,128,0
16670,199,193,115,0
16671,200,193,113,0
16672,214,198,123,0
16673,201,195,117,0
16674,191,108,6,0
16675,193,111,1,0
16676,196,114,2,0
16677,198,116,4,0
16678,198,117,2,0
16679,200,119,1,0
16680,206,126,1,0
16681,208,128,3,0
16682,210,131,4,0
16683,212,133,6,0
16684,211,132,5,0
16685,208,129,2,0
16686,222,138,4,0
16687,222,138,3,0
16688,221,137,2,0
16689,221,137,2,0
16690,222,139,1,0
16691,221,139,1,0
16692,219,139,2,0
16693,220,140,3,0
16694,222,142,5,0
16695,222,142,5,0
16696,221,141,4,0
16697,219,139,2,0
16698,218,138,1,0
16699,218,138,1,0
16700,218,138,1,0
16701,222,142,5,0
16702,225,145,8,0
16703,227,147,10,0
16704,226,146,7,0
16705,233,153,12,0
16706,231,152,8,0
16707,229,150,6,0
16708,232,153,9,0
16709,235,156,12,0
16710,236,157,13,0
16711,233,154,10,0
16712,230,151,7,0
16713,227,148,4,0
16714,227,148,4,0
16715,227,148,4,0
16716,227,148,4,0
16717,227,148,4,0
16718,227,148,4,0
16719,227,148,4,0
16720,227,148,4,0
16721,229,150,5,0
16722,233,154,9,0
16723,236,157,12,0
16724,237,158,13,0
16725,236,157,12,0
16726,236,157,12,0
16727,237,158,13,0
16728,236,157,12,0
16729,234,155,10,0
16730,231,152,7,0
16731,230,151,6,0
16732,229,150,5,0
16733,228,149,4,0
16734,228,149,4,0
16735,229,148,5,0
16736,234,153,10,0
16737,234,153,10,0
16738,232,151,8,0
16739,237,158,14,0
16740,237,158,14,0
16741,236,160,15,0
16742,237,161,16,0
16743,237,161,16,0
16744,238,162,17,0
16745,238,162,17,0
16746,239,163,18,0
16747,229,153,8,0
16748,225,149,4,0
16749,222,146,1,0
16750,227,148,4,0
16751,227,151,6,0
16752,227,148,4,0
16753,222,146,1,0
16754,218,143,2,0
16755,218,143,2,0
16756,216,140,2,0
16757,207,130,2,0
16758,210,133,5,0
16759,212,134,8,0
16760,211,136,11,0
16761,198,124,3,0
16762,196,121,2,0
16763,191,119,1,0
16764,198,195,128,0
16765,192,109,7,0
16766,195,112,10,0
16767,195,112,8,0
16768,191,108,2,0
16769,193,111,1,0
16770,197,115,3,0
16771,198,116,4,0
16772,197,116,1,0
16773,208,128,3,0
16774,211,131,6,0
16775,213,134,7,0
16776,213,134,7,0
16777,211,132,5,0
16778,212,130,2,0
16779,212,129,1,0
16780,213,128,1,0
16781,220,136,2,0
16782,219,135,1,0
16783,219,139,2,0
16784,221,141,4,0
16785,221,141,4,0
16786,220,140,3,0
16787,218,138,1,0
16788,218,138,1,0
16789,221,141,4,0
16790,222,142,5,0
16791,222,142,3,0
16792,231,151,10,0
16793,231,152,8,0
16794,233,154,10,0
16795,234,155,11,0
16796,235,156,12,0
16797,235,156,12,0
16798,233,154,10,0
16799,232,153,9,0
16800,229,150,6,0
16801,229,150,6,0
16802,229,150,6,0
16803,229,150,6,0
16804,229,150,6,0
16805,229,150,6,0
16806,229,150,6,0
16807,229,150,6,0
16808,226,147,2,0
16809,228,149,4,0
16810,230,151,6,0
16811,233,154,9,0
16812,233,154,9,0
16813,233,154,9,0
16814,231,152,7,0
16815,230,151,6,0
16816,232,153,8,0
16817,231,152,7,0
16818,229,150,5,0
16819,227,148,3,0
16820,226,147,2,0
16821,226,147,2,0
16822,227,148,3,0
16823,227,148,3,0
16824,229,148,5,0
16825,233,152,9,0
16826,231,150,7,0
16827,228,147,4,0
16828,230,151,7,0
16829,231,152,8,0
16830,231,155,10,0
16831,232,156,11,0
16832,233,157,12,0
16833,234,158,13,0
16834,234,158,13,0
16835,233,157,12,0
16836,228,152,7,0
16837,223,148,3,0
16838,224,148,3,0
16839,224,149,4,0
16840,223,147,2,0
16841,221,146,1,0
16842,217,142,1,0
16843,218,143,2,0
16844,218,142,4,0
16845,217,141,3,0
16846,214,138,1,0
16847,205,127,1,0
16848,203,128,3,0
16849,198,189,130,0
16850,208,198,127,0
16851,219,206,136,0
16852,204,203,136,0
16853,191,190,110,0
16854,206,201,119,0
16855,220,207,137,0
16856,194,112,10,0
16857,197,115,13,0
16858,197,116,11,0
16859,193,110,4,0
16860,193,111,1,0
16861,197,115,3,0
16862,199,117,5,0
16863,198,117,2,0
16864,200,119,1,0
16865,201,120,2,0
16866,201,120,2,0
16867,206,126,3,0
16868,211,131,8,0
16869,214,134,9,0
16870,217,137,12,0
16871,218,138,13,0
16872,218,139,12,0
16873,217,133,8,0
16874,216,133,5,0
16875,213,130,2,0
16876,219,135,3,0
16877,217,136,1,0
16878,220,140,3,0
16879,222,142,5,0
16880,222,142,5,0
16881,221,141,4,0
16882,220,140,3,0
16883,219,139,2,0
16884,220,140,3,0
16885,220,140,1,0
16886,225,145,4,0
16887,228,149,5,0
16888,231,151,10,0
16889,232,153,9,0
16890,231,151,10,0
16891,229,150,6,0
16892,229,149,8,0
16893,230,151,7,0
16894,231,151,10,0
16895,231,152,8,0
16896,231,151,10,0
16897,231,152,8,0
16898,231,151,10,0
16899,231,152,8,0
16900,231,151,10,0
16901,231,152,8,0
16902,231,152,8,0
16903,231,152,7,0
16904,232,151,8,0
16905,230,151,6,0
16906,230,149,6,0
16907,228,149,4,0
16908,228,147,4,0
16909,226,147,2,0
16910,230,149,6,0
16911,228,149,4,0
16912,227,146,3,0
16913,225,146,1,0
16914,225,144,1,0
16915,225,146,1,0
16916,227,146,3,0
16917,228,147,4,0
16918,226,143,1,0
16919,232,151,8,0
16920,235,154,11,0
16921,232,151,8,0
16922,227,146,3,0
16923,224,145,1,0
16924,227,148,4,0
16925,227,151,6,0
16926,230,151,7,0
16927,228,152,7,0
16928,230,151,7,0
16929,227,151,6,0
16930,227,152,7,0
16931,222,147,2,0
16932,222,147,2,0
16933,224,149,4,0
16934,221,146,1,0
16935,222,147,4,0
16936,220,145,4,0
16937,219,143,5,0
16938,219,142,4,0
16939,216,140,3,0
16940,208,131,1,0
16941,223,215,130,0
16942,203,193,106,0
16943,201,185,133,0
16944,198,184,137,0
16945,209,207,124,0
16946,191,182,105,0
16947,208,196,96,0
16948,191,112,9,0
16949,193,114,11,0
16950,193,114,11,0
16951,192,113,8,0
16952,193,112,5,0
16953,192,111,3,0
16954,197,116,1,0
16955,201,120,3,0
16956,202,121,4,0
16957,201,120,2,0
16958,196,116,1,0
16959,201,121,6,0
16960,204,124,9,0
16961,203,123,8,0
16962,198,119,1,0
16963,201,122,3,0
16964,204,125,6,0
16965,205,126,7,0
16966,204,125,4,0
16967,206,127,6,0
16968,210,131,10,0
16969,215,135,12,0
16970,212,133,6,0
16971,216,134,6,0
16972,218,136,8,0
16973,217,135,7,0
16974,215,134,3,0
16975,213,132,1,0
16976,214,131,1,0
16977,216,133,1,0
16978,219,137,2,0
16979,218,136,1,0
16980,215,134,1,0
16981,218,137,2,0
16982,223,142,7,0
16983,228,147,12,0
16984,231,150,15,0
16985,226,146,9,0
16986,224,144,7,0
16987,222,142,3,0
16988,221,141,2,0
16989,221,141,2,0
16990,221,141,2,0
16991,220,140,1,0
16992,221,141,2,0
16993,220,140,1,0
16994,220,140,1,0
16995,221,141,2,0
16996,222,142,1,0
16997,229,149,10,0
16998,225,145,4,0
16999,220,140,1,0
17000,222,142,3,0
17001,226,146,5,0
17002,230,150,11,0
17003,231,151,10,0
17004,231,150,9,0
17005,231,150,7,0
17006,232,149,9,0
17007,230,149,6,0
17008,229,146,6,0
17009,227,146,3,0
17010,226,143,3,0
17011,226,143,3,0
17012,227,146,3,0
17013,229,146,6,0
17014,225,144,1,0
17015,226,143,3,0
17016,231,150,7,0
17017,237,156,13,0
17018,237,156,13,0
17019,237,156,13,0
17020,236,155,12,0
17021,235,154,11,0
17022,233,152,9,0
17023,231,150,7,0
17024,230,149,6,0
17025,226,145,2,0
17026,225,144,1,0
17027,226,145,2,0
17028,225,146,2,0
17029,227,146,3,0
17030,228,149,5,0
17031,230,149,6,0
17032,230,151,7,0
17033,227,153,6,0
17034,230,155,10,0
17035,229,154,9,0
17036,229,154,9,0
17037,230,155,10,0
17038,227,152,9,0
17039,222,147,4,0
17040,220,145,2,0
17041,219,144,1,0
17042,218,143,2,0
17043,218,143,2,0
17044,218,143,2,0
17045,219,144,3,0
17046,219,143,5,0
17047,219,142,4,0
17048,223,145,9,0
17049,225,144,9,0
17050,217,139,5,0
17051,213,135,1,0
17052,213,134,3,0
17053,211,132,3,0
17054,208,129,2,0
17055,208,130,4,0
17056,205,127,1,0
17057,198,122,2,0
17058,197,120,2,0
17059,219,211,128,0
17060,203,193,106,0
17061,191,177,114,0
17062,196,183,139,0
17063,198,188,135,0
17064,196,193,114,0
17065,191,172,67,0
17066,216,199,95,0
17067,193,179,91,0
17068,191,112,7,0
17069,192,113,8,0
17070,191,113,5,0
17071,191,113,4,0
17072,200,119,2,0
17073,200,119,1,0
17074,198,118,5,0
17075,201,121,8,0
17076,202,122,7,0
17077,200,120,5,0
17078,197,117,2,0
17079,199,120,2,0
17080,201,122,4,0
17081,202,123,5,0
17082,202,123,4,0
17083,203,124,5,0
17084,208,129,10,0
17085,211,132,11,0
17086,212,133,6,0
17087,215,136,7,0
17088,217,138,9,0
17089,218,139,10,0
17090,218,137,6,0
17091,216,135,4,0
17092,215,134,3,0
17093,216,135,4,0
17094,216,133,1,0
17095,216,133,1,0
17096,220,138,3,0
17097,220,137,5,0
17098,217,136,3,0
17099,216,135,2,0
17100,215,134,1,0
17101,217,136,1,0
17102,220,139,4,0
17103,224,143,8,0
17104,227,146,11,0
17105,226,146,9,0
17106,226,146,9,0
17107,226,146,7,0
17108,226,146,7,0
17109,226,146,7,0
17110,224,144,5,0
17111,222,142,3,0
17112,220,140,1,0
17113,220,140,1,0
17114,221,141,2,0
17115,220,140,1,0
17116,220,140,1,0
17117,225,145,6,0
17118,229,149,10,0
17119,230,150,11,0
17120,231,148,8,0
17121,229,146,6,0
17122,227,144,4,0
17123,225,142,2,0
17124,225,142,2,0
17125,226,143,3,0
17126,227,144,4,0
17127,228,145,5,0
17128,225,142,2,0
17129,227,144,4,0
17130,228,145,5,0
17131,225,142,2,0
17132,225,142,2,0
17133,230,147,7,0
17134,236,155,12,0
17135,236,155,12,0
17136,235,154,11,0
17137,234,153,10,0
17138,232,151,8,0
17139,230,149,6,0
17140,228,147,4,0
17141,227,146,3,0
17142,226,145,2,0
17143,227,146,3,0
17144,227,148,4,0
17145,222,146,1,0
17146,226,152,5,0
17147,230,155,10,0
17148,229,154,9,0
17149,229,154,9,0
17150,231,156,11,0
17151,229,154,11,0
17152,224,149,6,0
17153,219,144,1,0
17154,219,144,1,0
17155,219,144,3,0
17156,219,144,3,0
17157,219,143,5,0
17158,218,142,4,0
17159,218,142,4,0
17160,218,142,4,0
17161,218,137,2,0
17162,222,141,6,0
17163,221,140,7,0
17164,216,135,2,0
17165,211,132,3,0
17166,209,130,3,0
17167,196,119,3,0
17168,195,118,2,0
17169,191,116,1,0
17170,211,192,97,0
17171,199,183,105,0
17172,199,118,1,0
17173,200,119,2,0
17174,201,120,3,0
17175,199,119,4,0
17176,202,122,7,0
17177,203,123,8,0
17178,203,124,6,0
17179,199,120,1,0
17180,199,120,1,0
17181,199,120,1,0
17182,200,121,2,0
17183,203,124,3,0
17184,206,128,4,0
17185,208,128,3,0
17186,212,133,6,0
17187,216,137,8,0
17188,218,139,10,0
17189,218,139,10,0
17190,216,137,8,0
17191,218,137,6,0
17192,219,138,7,0
17193,217,134,2,0
17194,219,136,4,0
17195,219,136,4,0
17196,218,135,3,0
17197,221,137,3,0
17198,222,140,5,0
17199,216,133,1,0
17200,217,136,3,0
17201,221,140,5,0
17202,223,142,7,0
17203,225,145,8,0
17204,226,146,9,0
17205,227,147,10,0
17206,228,148,11,0
17207,227,147,8,0
17208,225,145,6,0
17209,223,143,4,0
17210,221,141,2,0
17211,220,140,1,0
17212,220,140,1,0
17213,222,142,3,0
17214,226,146,7,0
17215,228,148,9,0
17216,229,146,6,0
17217,227,144,4,0
17218,224,141,1,0
17219,227,144,4,0
17220,229,146,6,0
17221,224,141,1,0
17222,227,144,4,0
17223,228,145,5,0
17224,226,143,3,0
17225,226,143,3,0
17226,229,146,6,0
17227,234,153,12,0
17228,233,153,12,0
17229,232,152,11,0
17230,230,150,9,0
17231,228,148,7,0
17232,225,145,4,0
17233,222,142,1,0
17234,222,142,1,0
17235,223,148,3,0
17236,226,151,6,0
17237,225,150,5,0
17238,225,150,7,0
17239,228,153,10,0
17240,226,151,8,0
17241,221,146,3,0
17242,217,142,1,0
17243,218,143,2,0
17244,219,143,5,0
17245,220,144,6,0
17246,219,143,5,0
17247,218,142,4,0
17248,216,140,3,0
17249,215,139,2,0
17250,217,136,3,0
17251,213,134,3,0
17252,192,117,2,0
17253,193,173,86,0
17254,200,183,111,0
17255,199,118,1,0
17256,202,121,6,0
17257,205,124,9,0
17258,200,120,5,0
17259,197,117,4,0
17260,198,118,3,0
17261,202,123,5,0
17262,205,126,8,0
17263,206,127,9,0
17264,200,121,3,0
17265,200,121,2,0
17266,199,120,1,0
17267,209,130,3,0
17268,214,135,6,0
17269,215,136,7,0
17270,216,137,8,0
17271,219,137,9,0
17272,220,139,8,0
17273,219,136,6,0
17274,221,138,6,0
17275,223,140,8,0
17276,223,140,8,0
17277,223,139,7,0
17278,223,139,5,0
17279,224,140,6,0
17280,225,143,8,0
17281,217,136,3,0
17282,220,139,4,0
17283,222,141,6,0
17284,222,142,5,0
17285,223,143,6,0
17286,223,143,6,0
17287,222,142,5,0
17288,220,140,1,0
17289,220,140,1,0
17290,221,141,2,0
17291,221,141,2,0
17292,224,144,5,0
17293,224,144,5,0
17294,227,145,7,0
17295,226,143,3,0
17296,224,141,1,0
17297,224,141,1,0
17298,225,142,2,0
17299,225,142,2,0
17300,227,144,4,0
17301,227,144,4,0
17302,225,142,2,0
17303,224,141,1,0
17304,225,142,2,0
17305,227,146,5,0
17306,230,150,9,0
17307,230,150,9,0
17308,228,148,7,0
17309,226,146,5,0
17310,224,144,3,0
17311,221,146,3,0
17312,220,145,2,0
17313,217,141,3,0
17314,219,143,5,0
17315,220,144,6,0
17316,219,143,5,0
17317,217,141,4,0
17318,214,138,1,0
17319,212,136,1,0
17320,192,117,2,0
17321,192,176,127,0
17322,202,181,102,0
17323,192,111,4,0
17324,191,110,2,0
17325,199,118,3,0
17326,204,122,10,0
17327,207,126,11,0
17328,207,127,12,0
17329,203,123,8,0
17330,198,118,3,0
17331,197,117,2,0
17332,198,119,1,0
17333,202,123,5,0
17334,204,125,7,0
17335,205,126,7,0
17336,205,126,7,0
17337,204,125,6,0
17338,201,122,3,0
17339,209,130,3,0
17340,212,133,4,0
17341,216,134,6,0
17342,219,138,7,0
17343,219,138,7,0
17344,221,140,9,0
17345,224,141,11,0
17346,224,141,9,0
17347,223,140,8,0
17348,224,141,9,0
17349,227,143,11,0
17350,228,145,13,0
17351,221,138,8,0
17352,219,138,7,0
17353,218,137,6,0
17354,217,136,5,0
17355,217,136,3,0
17356,217,136,3,0
17357,219,138,3,0
17358,220,139,4,0
17359,219,138,3,0
17360,219,138,3,0
17361,221,141,2,0
17362,227,147,10,0
17363,225,145,8,0
17364,221,141,4,0
17365,218,138,1,0
17366,219,139,2,0
17367,221,141,4,0
17368,222,142,5,0
17369,221,141,2,0
17370,226,144,6,0
17371,227,145,7,0
17372,227,145,7,0
17373,227,145,7,0
17374,225,143,5,0
17375,222,140,2,0
17376,221,139,1,0
17377,222,140,2,0
17378,222,140,2,0
17379,221,139,1,0
17380,221,139,1,0
17381,221,139,1,0
17382,227,147,8,0
17383,226,146,7,0
17384,225,145,6,0
17385,223,143,4,0
17386,220,140,1,0
17387,219,144,1,0
17388,219,144,3,0
17389,215,139,2,0
17390,217,141,4,0
17391,217,141,4,0
17392,216,140,3,0
17393,214,138,3,0
17394,194,117,1,0
17395,194,119,4,0
17396,192,116,4,0
17397,198,173,117,0
17398,206,183,113,0
17399,192,111,6,0
17400,191,110,3,0
17401,193,111,1,0
17402,197,115,5,0
17403,202,120,10,0
17404,205,123,11,0
17405,209,129,14,0
17406,205,125,10,0
17407,201,121,6,0
17408,200,120,5,0
17409,200,121,3,0
17410,202,123,5,0
17411,202,123,4,0
17412,202,123,4,0
17413,207,128,9,0
17414,204,125,6,0
17415,201,122,1,0
17416,207,128,1,0
17417,213,131,5,0
17418,216,134,6,0
17419,217,135,7,0
17420,219,138,7,0
17421,221,138,8,0
17422,221,138,8,0
17423,220,137,7,0
17424,221,138,6,0
17425,225,141,9,0
17426,227,144,12,0
17427,233,152,21,0
17428,231,150,19,0
17429,228,147,16,0
17430,224,143,12,0
17431,221,140,7,0
17432,218,137,4,0
17433,217,136,3,0
17434,217,136,1,0
17435,218,137,2,0
17436,222,142,3,0
17437,230,150,13,0
17438,226,146,9,0
17439,222,142,5,0
17440,218,138,1,0
17441,218,138,1,0
17442,220,140,3,0
17443,223,143,6,0
17444,222,142,5,0
17445,221,141,4,0
17446,222,142,5,0
17447,224,144,7,0
17448,224,144,7,0
17449,221,141,4,0
17450,219,139,2,0
17451,225,143,5,0
17452,227,145,7,0
17453,228,146,8,0
17454,228,146,8,0
17455,225,143,5,0
17456,221,139,1,0
17457,223,143,4,0
17458,223,143,4,0
17459,222,142,3,0
17460,220,140,1,0
17461,217,142,1,0
17462,220,145,4,0
17463,219,144,3,0
17464,213,137,2,0
17465,213,137,2,0
17466,212,136,1,0
17467,203,125,1,0
17468,202,123,2,0
17469,196,119,3,0
17470,196,121,6,0
17471,195,119,7,0
17472,193,111,3,0
17473,197,115,7,0
17474,200,118,8,0
17475,204,124,11,0
17476,202,122,7,0
17477,200,120,5,0
17478,200,120,5,0
17479,202,123,5,0
